hash,msg,is_bugfix,n_files
7dc07ed937efff91c0be098c0ae6b91cd363c1dd,"Fixed typo in one_to_one test docstring. Thanks, Frank

git-svn-id: http://code.djangoproject.com/svn/django/trunk@396 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
808e50986b0c117541b563cec055dba2937ed453,"Fixed #257 -- Empty model modules no longer cause an error. Thanks, Bill de hÓra

git-svn-id: http://code.djangoproject.com/svn/django/trunk@397 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
cfbf261709ffde0419a8aa75319e2f4ae4c29619,"Improved 'django-admin inspectdb' so that it doesn't raise an exception for unknown field types. Now it uses TextField by default and outputs a Python comment.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@398 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
3f2df5e7aa95e6cc78864a5cc452bb0c1d925a3e,"Fixed #269 -- Added MatchesRegularExpression validator. Thanks, Hugo!

git-svn-id: http://code.djangoproject.com/svn/django/trunk@399 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
a8ecb56106736580270fc9f2bb1dc2d34c764cd7,"Fixed #267 -- ""Save and continue editing"" no longer assumes object has an ID field. Thanks, Hugo

git-svn-id: http://code.djangoproject.com/svn/django/trunk@400 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
dae5863058cc53278bd830be8e89492f62e46117,"Fixed #263 -- inspectdb output now includes a comment reminding people to run sqlinitialdata. Thanks, Hugo

git-svn-id: http://code.djangoproject.com/svn/django/trunk@401 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
2315ccc4998087463310b1dc2cd3fed21685b5fd,"Fixed #268 -- Added AnyValidator and fixed small bug in [399]. Thanks, Hugo

git-svn-id: http://code.djangoproject.com/svn/django/trunk@402 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
0c6019295a86140fd231bccabc987496f23393eb,"Refactored django.core.validators.RequiredIfOtherFieldGiven to remove duplicate code

git-svn-id: http://code.djangoproject.com/svn/django/trunk@403 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
63eecadfc66a1b52abda9921598750ea27095456,"Tightened up some code in django.core.validators

git-svn-id: http://code.djangoproject.com/svn/django/trunk@404 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
502755878d5d4d197793880945823dade7b90674,"Fixed #266 -- Added ValidateIfOtherFieldEquals validator. Thanks again, Hugo

git-svn-id: http://code.djangoproject.com/svn/django/trunk@405 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
f5b22bf4310d68ca18cf8c9052cb1c8fe09235f9,"Fixed #271 -- Changed doc references to ManyToOneField. Thanks, brantley

git-svn-id: http://code.djangoproject.com/svn/django/trunk@406 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
05d074670a069465d2e4fad2ff1e716f59a61bed,"Added 'How this is possible' section to docs/db-api.txt, describing keyword arguments in the API

git-svn-id: http://code.djangoproject.com/svn/django/trunk@407 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
432e19034ae4e35bf6fc510fa632a0a58c9ff58e,"Small formatting improvement to docs/db-api.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@408 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
0b9330b08584b283ddff342807aa65c1bd1adc45,"Changed default ManyToOne num_in_admin from 0 to 3, to help avoid confusion when people forget to set num_in_admin

git-svn-id: http://code.djangoproject.com/svn/django/trunk@409 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
888cf1f889785cc6746a9a1a9019f3e2a7218eb1,"Fixed #275 -- Bug in validators.RequiredIfOtherFieldsGiven. Thanks, jhernandez

git-svn-id: http://code.djangoproject.com/svn/django/trunk@410 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
a55598cbdd5e8ab58bb58e2178ccbe155526d735,"Refactored the internals of URL parsing to use less code

git-svn-id: http://code.djangoproject.com/svn/django/trunk@411 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,3
b6a1105768772e4687b8cf6342b2393426ef10d6,"Updated admin doc view to reflect changes from [411]

git-svn-id: http://code.djangoproject.com/svn/django/trunk@412 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
c5179609847733c4babcc32312686d9fabf37315,"Made small cleanups to two default urlconfs, to be clearer.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@413 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,2
59c3ebc6dddab2a52b5c4079fb78871b35b5dcaa,"Greatly improved the 404 error message when DEBUG=True. If none of the urlpatterns matches, Django now displays a list of all the urlpatterns it tried. This should catch a lot of newbie errors, and it's helpful even for power users.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@414 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,2
a537a4efa1de8333c07817189b6de2711da89ff0,"Changed 'django-admin startapp' so that it doesn't create the 'urls' directory. People have said they're a bit overwhelmed by the multiple url directories, and this one isn't necessary for basic Django usage. You can always make it yourself if you know what you're doing and want to decouple/distribute your apps.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@415 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,4
9d8dd8610d643d68267d4e654fbe2f3317e5e9b7,"Changed 'check back within 48 hours' message, because it's blatantly false -- apologies

git-svn-id: http://code.djangoproject.com/svn/django/trunk@416 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
8a9806096fb36c2cd9df623c8d5d0fbc29a08b0d,"Fixed #7 -- Fixed subtle admin changelist filter bug in maintaining state. Thanks for the patch, Manuzhai!

git-svn-id: http://code.djangoproject.com/svn/django/trunk@417 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
5bb56520a5ad39396c7dd66e480040a701ede100,"Fixed #270 -- Admin change forms now display default values in num_extra_on_change fields with default set. Thanks for the patch, Hugo

git-svn-id: http://code.djangoproject.com/svn/django/trunk@418 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
67bb1bc7017b0ed275845edecdd65c35e8ec2ad8,"Added explicit note to docs/tutorial02.txt that you should edit TEMPLATE_DIRS in the *admin* settings file if you want to change admin template directories

git-svn-id: http://code.djangoproject.com/svn/django/trunk@425 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
4003f9f4829c855cbe8e38c5267836299eeab6f9,"Changed 'django-admin adminindex' to output relative links, not absolute links. Thanks, Joe Grace

git-svn-id: http://code.djangoproject.com/svn/django/trunk@426 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
03bd1d7ff9bae80694c09b57ca5737cce68b756b,"Made some improvements/clean-ups to docs/tutorial03.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@430 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
b7e5121684afa36739c1aa9bbb96401645dbc417,"Fixed #280 -- Added _pre_delete() and _post_delete() hooks. Also updated the docs and added a unit testdjango/core/meta/__init__.py

git-svn-id: http://code.djangoproject.com/svn/django/trunk@432 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,2
a90e9f43db394565502c040502d8a4421767ba0b,"Companion checkin to [432]

git-svn-id: http://code.djangoproject.com/svn/django/trunk@433 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,2
b7e226d8b8ebce1081ff74c0fff7406390fa2402,"Fixed typos in generic-views documentation

git-svn-id: http://code.djangoproject.com/svn/django/trunk@434 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,2
1cc4531f0b734003444193d0a6f7ece365d731c8,"Added docs/tutorial04.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@435 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,2
ee52eba85acaea54d9be798654f8d55f1d979812,"Fixed formatting problem in docs/tutorial03.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@436 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
b108360407af17b2220b1144e9fb10a961175ba7,"Fixed #290 -- Thanks, Matt Croydon

git-svn-id: http://code.djangoproject.com/svn/django/trunk@437 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
d87ca56c63a8965dfb8b45b517c2bfd8aab8d5f9,"Removed period from save_delete_hooks docstring -- it doesn't fit our style

git-svn-id: http://code.djangoproject.com/svn/django/trunk@438 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
e79eb09f2169ba9497283ab1a9e31c49e857fa93,"Fixed #293 -- Typo in tutorial04. Thanks, espen@grindhaug.org

git-svn-id: http://code.djangoproject.com/svn/django/trunk@439 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
4f00611f747b566cb7586f02462e57829424f077,"Fixed #211 -- edit_inline_type is deprecated, in favor of edit_inline itself. For example, instead of 'edit_inline=True, edit_inline_type=meta.TABULAR', use 'edit_inline=meta.TABULAR'.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@440 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,6
32fe8e3863a39c10826225b6938233fb31a83f0a,"Removed Janet Reno example from doc/templates.txt -- thanks, Bob

git-svn-id: http://code.djangoproject.com/svn/django/trunk@441 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
217c74678935cce1fd3a814aab8f654afa454d91,"Copy-edited docs/templates.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@442 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
b888113f49733cd49adb4dc411b133ec093c182b,"Small change to docstring in django.core.template

git-svn-id: http://code.djangoproject.com/svn/django/trunk@443 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
741109f44056a0c55aaaf7a2747926a7b1b648b6,"Added some extra examples to many_to_many unit test

git-svn-id: http://code.djangoproject.com/svn/django/trunk@444 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
270234d1895d81698fda140caa43629ad77504e0,"Added some extra examples to many_to_many unit test

git-svn-id: http://code.djangoproject.com/svn/django/trunk@445 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
fd579f24d79ac70f8339f1544f2c3707cf468800,"Improved unit-test framework so that it handles database errors more elegantly

git-svn-id: http://code.djangoproject.com/svn/django/trunk@446 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
991832d0c4dc211a4346256b62c44942894b495d,"Fixed #154 -- Fixed constraint error when deleting an object with a many-to-many field

git-svn-id: http://code.djangoproject.com/svn/django/trunk@447 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,2
e2426e68e6aee3cff0683bf1cc6f029bdebec523,"Removed unnecessary code from admin_media/js/admin/add_calendars.js

git-svn-id: http://code.djangoproject.com/svn/django/trunk@448 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
65f7e142e4fc9672591d4a4c8dbb065fb335d20f,"Removed admin_media/js/admin/add_calendars.js -- it wasn't being used

git-svn-id: http://code.djangoproject.com/svn/django/trunk@449 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
5144a60efce7bc69ea91873c3ac9906c575decb8,"Removed unnecessary code from admin_media/js

git-svn-id: http://code.djangoproject.com/svn/django/trunk@450 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,2
d8f5cad47e417c3c16e133324b76fce71474ad7d,"Removed media.ljworld.com reference from admin_media/js/SelectFilter2.js. Refs #49

git-svn-id: http://code.djangoproject.com/svn/django/trunk@451 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,2
9a6e8142b8eaae7f92c7dc7c4135fd4d169cfbd5,"Removed media.ljworld.com reference from admin_media/js/admin/DateTimeShortcuts.js

git-svn-id: http://code.djangoproject.com/svn/django/trunk@452 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
0d060ba547e5cfd722e673637d61bac550cc5b00,"Updated PPK's URL in comments of admin_media/js/core.js

git-svn-id: http://code.djangoproject.com/svn/django/trunk@453 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
258e6bc33034b755a6c94cfa22b6ee44b1494501,"Simplified metasystem get_db_prep_save() hook so that it doesn't take an 'add' parameter -- it wasn't being used, anyway.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@454 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,2
6d234fae8ce1f1312db3b9662e2f8fb147e58d8b,"Slightly refactored metasystem -- changed Field pre_save() hooks to pre_save_add(), in preparation for some bigger changes. Refs #81.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@455 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,2
8a209c232c2334986b59b4caf56d08bdb79a269a,"Fixed #296 -- Fixed typo in docs/model-api.txt. Thanks, rmunn

git-svn-id: http://code.djangoproject.com/svn/django/trunk@456 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
5b812ae02cfa1e80e959f0bf31e7f82138094bb5,"Undid [455] -- it's not a good enough solution for what I'm trying to do

git-svn-id: http://code.djangoproject.com/svn/django/trunk@457 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,2
0660203afe66fbc663a4e0af93ec74cd61e2c712,"Added custom_pk unit tests, which fail because of #81

git-svn-id: http://code.djangoproject.com/svn/django/trunk@458 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,2
024e68e260a70281d6f07e3a562e24140d3ecc2f,"Changed MySQL backend so that it fails silently if rollback() isn't supported (the code catches NotSupportedError exception)

git-svn-id: http://code.djangoproject.com/svn/django/trunk@459 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
7bac5520690b8df041e705862096a969f76975fc,"Changed [459] to use a better interface for the exception

git-svn-id: http://code.djangoproject.com/svn/django/trunk@460 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
63e1f3d39c0ef19b022675da2b138a3ba4cb0119,"Added more tests to custom_pk unit-test model

git-svn-id: http://code.djangoproject.com/svn/django/trunk@461 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
4622e0ff82f82be424439cc218182a4f18c3e17c,"Refactored the way save() works so that non-integer primary keys are now possible. custom_pk unit tests (from [458]) now pass. Refs #81.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@462 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,2
151bf05850e1a5449c741aecdaafae544c6bcccf,"Fixed #297 -- Added a '--settings' option to runtests.py

git-svn-id: http://code.djangoproject.com/svn/django/trunk@463 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
254f31819bb47eb23ea4f163154a55e80e2478a9,"Fixed #299 -- Slugify no longer removes hyphens. Thanks, gch@cs.cmu.edu

git-svn-id: http://code.djangoproject.com/svn/django/trunk@464 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
3a1ae2164b79506b58cacec15a1afa9b28f0349a,"Added a custom doctest OutputChecker that ignores differences between ints and longs in values returned from the database; refs #238


git-svn-id: http://code.djangoproject.com/svn/django/trunk@465 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
f65350b197e7d61c2d049118cb8ebfea467839ab,"Doctest now uses the ELLIPSIS option, which allows the one_to_one test to pass under sqlite.  This fixes #238.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@466 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,2
8e2d2753903dd0c9e2c5dd5b8fc61e0c613161a5,"Fixed #241 -- added django.contrib.markup app with markup templatetags for Textile, ReST and Markdown


git-svn-id: http://code.djangoproject.com/svn/django/trunk@467 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,4
b3ae12fa4ac3192b732be76f26ff707b60639bd1,"Cleaned up admin view code to use new 'pk' lookup syntax

git-svn-id: http://code.djangoproject.com/svn/django/trunk@468 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
199938649e36389750eef6f097bae46977e796f5,"Fixed #81 -- Admin now supports primary_key=True for non-integer fields. Note that you'll have to make a change to your database if you're using a previous Django installation and want to use non-integer primary key fields. See the BackwardsIncompatibleChanges wiki page for info.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@469 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,5
46d8bbab3d078a99167fc841e152bb9a2cf464fb,"Added help_doc to django.core.management.install

git-svn-id: http://code.djangoproject.com/svn/django/trunk@470 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
055f1d0de6086640fd0f2c3b0fd577f12acb8d78,"Added docs/django-admin.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@471 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
066722db046eb95920d7b4929a11723af35191ab,"Added 'Available options' section to docs/django-admin.txt, and fixed the inevitable ReST errors

git-svn-id: http://code.djangoproject.com/svn/django/trunk@472 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
78387d5e34eb06687fc20ecbd4b88350baf1d6e3,"Fixed another ReST bug in docs/django-admin.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@473 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
9c2d890eecc6e01de7a9bcc70f4b3282438d506f,"Added link to docs/django-admin from tutorial01

git-svn-id: http://code.djangoproject.com/svn/django/trunk@474 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
7bb1a2bbbafe28a5e00f498e5418b584b7a7654a,"Changed docs/django-admin.txt to add note about which databases 'inspectdb' works with.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@475 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
77d20bedd408e95f1d96a166669f644e919a57cc,"Fixed #192 -- File uploads now work with built-in Web server. Thanks, mordaha@gmail.com

git-svn-id: http://code.djangoproject.com/svn/django/trunk@476 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
bdcea2e6ca383fc6364be63bbf8359ddcd0145a3,"Fixed #118 -- Renamed 'flat files' to 'flat pages' in the admin. Didn't rename it in the Python code, because too many things would break.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@477 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,2
fcfb8edc153a3357529a86aff70ceb273859d7ca,"Fixed #126 -- HttpRequest now has a 'raw_post_data' attribute.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@478 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,2
e67882721d8ae9546575c68c4d3c42dcfa3f8e04,"Refactored django.core.urlresolvers a tiny bit

git-svn-id: http://code.djangoproject.com/svn/django/trunk@479 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
aed151d3d86aca55370c659fc2888f34698a4fde,"Improved docs/tutorial01.txt thanks to reader suggestions

git-svn-id: http://code.djangoproject.com/svn/django/trunk@480 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
8dac184adc40b716f59c77abb079679d085cb75a,"Fixed ReST bugs in docs/model-api.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@481 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
6f4e6b4bcbdb79e8aceac1af9ac66088d66c51b0,"Changed markup tests to not fail if required modules are not installed

git-svn-id: http://code.djangoproject.com/svn/django/trunk@483 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
8ebe5db684ac7e97836dabbce091c41a8b2e12fd,"Added link to mod_python doc from docs/install.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@484 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
8d8da826dbf1a702f8b11c3942bf8134c4f0f165,"Changed timestamp and time typecasting to preserve microseconds. Added unit tests to test this behavior, and added a db_typecast unit test module. Refs #306.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@487 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,4
43f3b984e845c8f9be13afd541e336a00d70018e,"Removed <meta http-equiv='content-type'...> from admin base template, because Django sends out correct content-type HTTP header as of [340]

git-svn-id: http://code.djangoproject.com/svn/django/trunk@490 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
199aa88ffb35b8d285a1ac2759f6fbfa1a2420e0,"Moved django.core.handlers.wsgi.AdminMediaHandler to django.core.servers.basehttp. Makes more sense to have it in there, because its only use is for the development server.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@491 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,3
b149fc367178d90b757e8711a218e0ca54c1c88f,"Fixed #310 -- thanks, mordaha

git-svn-id: http://code.djangoproject.com/svn/django/trunk@492 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
54f93895a8938ef3d76370f6bf57997cf34a1d93,"Added a quick example of prepopulate_from to clarify the description

git-svn-id: http://code.djangoproject.com/svn/django/trunk@493 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
a9b43edde24e6bb2caa82864d9b8d865b2fea113,"Fixed #316 -- Changed MySQL backend to disregard warnings

git-svn-id: http://code.djangoproject.com/svn/django/trunk@494 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
bf108187a2a1d36bf7b0a61575b331386043507e,"Fixed #321 -- Undid [494], which assumed the installed version of MySQLdb had a 'cursors.CursorNW'. Thanks for being consistent, MySQLdb. This opens #316 again.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@495 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
2c3067b5e5c7f4a818337760c029267d8658eb0a,"Fixed #311 -- Small change to docstring. Thanks, rmunn

git-svn-id: http://code.djangoproject.com/svn/django/trunk@496 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
bc00059b2fcc4e59c2bef59700a8a78a3e014948,"Fixed #316 -- Added special-case for MySQL microseconds, so that it doesn't throw a warning when microseconds are given.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@497 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
1e479ba90dab2885abaa8eba9170400b1caa6f0e,"Fixed #93 and #279 -- 'django-admin startproject' no longer creates invalid settings/admin.py on Windows

git-svn-id: http://code.djangoproject.com/svn/django/trunk@498 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
1303933fd904359fce1b45d67ccc3d59244ef388,"Fixed typo in docs/tutorial04.txt -- thanks, 'nitpicker'

git-svn-id: http://code.djangoproject.com/svn/django/trunk@499 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
025b16178f45e31f055e5616752b25c874eeae02,"Changed docs/tutorial01.txt to use a tree format instead of 'ls' output -- thanks for the suggestion, Ken Kinder

git-svn-id: http://code.djangoproject.com/svn/django/trunk@500 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
e004d2a0f78d4a09f32586b6d15028fc5957cd13,"Changed docs/tutorial01.txt to be clearer about PYTHONPATH environment variable -- thanks for the suggestion, Ken Kinder

git-svn-id: http://code.djangoproject.com/svn/django/trunk@501 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
4a7159865e766cf586ada6f3f73fb5f7504354b8,"Improved error handling for invalid model parameters that aren't custom functions.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@502 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
8f9e5b6b3ba7165ddac717690d9710b49a4a5a6a,"Added 'django-admin.py validate', which validates all installed models. Validation only handles common errors at this point, but we'll be improving it each time we think of a potential model syntax problem. Also changed the development Web server to validate automatically at server start.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@503 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,2
91c71d36e621ddb3c7826db527290ca9e140e086,"Fixed #322 -- 'django-admin runserver' no longer validates models.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@504 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
db127b79835cb971639e0185073e5d7756fb9d9a,"Fixed #322 -- Development server now calls validate() again. Thanks, rmunn

git-svn-id: http://code.djangoproject.com/svn/django/trunk@505 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,2
b5ed20434e5faa739f7bc753319986dd9dfac7f7,"Added unit test that tests #323 -- currently fails for MySQL and passes for PostgreSQL

git-svn-id: http://code.djangoproject.com/svn/django/trunk@506 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
27986994eea82645fb99ad1a373b7d99110eb3c0,"Fixed #320 -- Changed save() code so that it doesn't rely on cursor.rowcount. MySQLdb sets cursor.rowcount to 0 in an UPDATE statement even if the record already exists. Now save() does a SELECT query to find out whether a record with the primary key already exists.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@507 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
56071754eafd264ccfeef7d0742c7482baed4dae,"Fixed #318 -- Fixed typo in docs/model-api.txt. Thanks, django@sharpbanana.co.uk

git-svn-id: http://code.djangoproject.com/svn/django/trunk@508 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
7cfddb3c43ba5b006b0e0082dfc77abeb846a15a,"Improved model validator to validate 'choices' for a field

git-svn-id: http://code.djangoproject.com/svn/django/trunk@509 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
c727729183bdf773df9b7ebe725fb7a57e7508a2,"Changed meta.py save() code from [507] to work under sqlite. All tests now pass in all 3 database backends.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@510 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
d22e88898fdd4d60d481e17f726d5b134ddc1daf,"Changed handlers (both mod_python and WSGI) to support setting multiple cookies per request

git-svn-id: http://code.djangoproject.com/svn/django/trunk@511 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,2
071037ff80119656f46400cb0c2a1453e80c37f1,"Changed 'django-admin startproject' to included MIDDLEWARE_CLASSES in settings/main.py.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@512 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
00da60e932967b691d61b3d6af5365c9e1619b62,"Removed special-case test for '_files' URL in common middleware -- thanks, Jeremy Dunck

git-svn-id: http://code.djangoproject.com/svn/django/trunk@513 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
935daf062612f4acd4e9dc143239bf29c5553bc0,"Fixed typo in django.views.auth.login

git-svn-id: http://code.djangoproject.com/svn/django/trunk@515 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
7d374ad5973ff5b14e996a38e078c7d46646ae5d,"Added raw_id_admin support to ManyToManyField objects; fixes #260


git-svn-id: http://code.djangoproject.com/svn/django/trunk@516 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,3
f21ff30b104ef1eedcfebd230a98fef4b6cc7ebd,"Small formatting change to validation error in [516], to be consistent with other validation errors.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@517 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
07889c13a63eeb3e8a73f1e02a21227def3ae548,"Fixed #1 -- Added anonymous session support via middleware and request.session. Removed the former request.session, which wasn't being used anyway. Removed auth.Session model. See the BackwardsIncompatibleChanges wiki page for IMPORTANT notes on code you'll have to change and a DB table you'll have to create.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@518 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,13
72109f4e35776c31d5e75174accabfe451abdade,"Added SessionMiddleware to MIDDLEWARE_CLASSES in global_settings, so it's available by default.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@519 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
659ab9846e81d95bb75dbb3c00147324bf0d6541,"Fixed small bug in views.auth.login.login

git-svn-id: http://code.djangoproject.com/svn/django/trunk@520 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
7d022cd48fd4e193108c1b4785d3bdc2fe0e22e8,"Fixed small bug in parts.auth.formfields.AuthenticationForm

git-svn-id: http://code.djangoproject.com/svn/django/trunk@521 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
a5797248525126362266794ddffb28b6299c80f5,"Fixed #336 -- Typo in docs/generic_views.txt. Thanks, Matt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@522 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
